group_id,title,description,control_id,control_title,control_description,reason,resource,status,severity,account_id,region,audit_manager_control_tower,aws_foundational_security,category,choice_id,cis,cis_controls_v8_ig1,cis_item_id,cis_level,cis_section_id,cis_type,cis_version,cisa_cyber_essentials,fedramp_low_rev_4,fedramp_moderate_rev_4,ffiec,gdpr,gxp_21_cfr_part_11,gxp_eu_annex_11,hipaa_final_omnibus_security_rule_2013,hipaa_security_rule_2003,nist_800_171_rev_2,nist_800_53_rev_4,nist_800_53_rev_5,nist_csf,pci_dss_v321,pillar_id,plugin,question_id,rbi_cyber_security,service,severity,soc_2,type,war_severity
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.cloudwatch_alarm_action_enabled,CloudWatch alarm should have an action configured,"Checks if CloudWatch alarms have an action configured for the ALARM, INSUFFICIENT_DATA, or OK state. Optionally checks if any actions match a named ARN. The rule is non-compliant if there is no action specified for the alarm or optional parameter.",Fathom-mct-db-dev.mct.loc-CPU-Alarm alarm action enabled.,arn:aws:cloudwatch:us-east-1:904513543354:alarm:Fathom-mct-db-dev.mct.loc-CPU-Alarm,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,true,,,true,true,true,true,true,true,true,,,aws,,,AWS/CloudWatch,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.cloudwatch_alarm_action_enabled,CloudWatch alarm should have an action configured,"Checks if CloudWatch alarms have an action configured for the ALARM, INSUFFICIENT_DATA, or OK state. Optionally checks if any actions match a named ARN. The rule is non-compliant if there is no action specified for the alarm or optional parameter.",Fathom-mct-devel-server.mct.loc-MemoryUsed-Alarm alarm action enabled.,arn:aws:cloudwatch:us-east-1:904513543354:alarm:Fathom-mct-devel-server.mct.loc-MemoryUsed-Alarm,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,true,,,true,true,true,true,true,true,true,,,aws,,,AWS/CloudWatch,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.cloudwatch_alarm_action_enabled,CloudWatch alarm should have an action configured,"Checks if CloudWatch alarms have an action configured for the ALARM, INSUFFICIENT_DATA, or OK state. Optionally checks if any actions match a named ARN. The rule is non-compliant if there is no action specified for the alarm or optional parameter.",mct-db-staging.mct.loc-mapper/centos_mct--db--staging-root-DiskSpace-Alarm alarm action enabled.,arn:aws:cloudwatch:us-east-1:904513543354:alarm:mct-db-staging.mct.loc-mapper/centos_mct--db--staging-root-DiskSpace-Alarm,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,true,,,true,true,true,true,true,true,true,,,aws,,,AWS/CloudWatch,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.cloudwatch_alarm_action_enabled,CloudWatch alarm should have an action configured,"Checks if CloudWatch alarms have an action configured for the ALARM, INSUFFICIENT_DATA, or OK state. Optionally checks if any actions match a named ARN. The rule is non-compliant if there is no action specified for the alarm or optional parameter.",docker-order-tracking-service_mapper/ubuntu--vg-ubuntu--lv--1_DiskSpace_Alarm alarm action enabled.,arn:aws:cloudwatch:us-east-1:904513543354:alarm:docker-order-tracking-service_mapper/ubuntu--vg-ubuntu--lv--1_DiskSpace_Alarm,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,true,,,true,true,true,true,true,true,true,,,aws,,,AWS/CloudWatch,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.cloudwatch_alarm_action_enabled,CloudWatch alarm should have an action configured,"Checks if CloudWatch alarms have an action configured for the ALARM, INSUFFICIENT_DATA, or OK state. Optionally checks if any actions match a named ARN. The rule is non-compliant if there is no action specified for the alarm or optional parameter.",Fathom-mct-db-staging.mct.loc-Memory-Used alarm action enabled.,arn:aws:cloudwatch:us-east-1:904513543354:alarm:Fathom-mct-db-staging.mct.loc-Memory-Used,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,true,,,true,true,true,true,true,true,true,,,aws,,,AWS/CloudWatch,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.cloudwatch_alarm_action_enabled,CloudWatch alarm should have an action configured,"Checks if CloudWatch alarms have an action configured for the ALARM, INSUFFICIENT_DATA, or OK state. Optionally checks if any actions match a named ARN. The rule is non-compliant if there is no action specified for the alarm or optional parameter.",mct-devel-server.mct.loc-sda1-DiskSpace-Alarm alarm action enabled.,arn:aws:cloudwatch:us-east-1:904513543354:alarm:mct-devel-server.mct.loc-sda1-DiskSpace-Alarm,ok,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,true,,,true,true,true,true,true,true,true,,,aws,,,AWS/CloudWatch,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.ec2_instance_detailed_monitoring_enabled,EC2 instance detailed monitoring should be enabled,"Enable this rule to help improve AWS Elastic Compute Cloud (AWS EC2) instance monitoring on the AWS EC2 console, which displays monitoring graphs with a 1-minute period for the instance.",i-0b780801ba27aed1f detailed monitoring disabled.,arn:aws:ec2:us-east-1:904513543354:instance/i-0b780801ba27aed1f,alarm,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,,,,,true,,true,true,,true,,,aws,,,AWS/EC2,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.ec2_instance_detailed_monitoring_enabled,EC2 instance detailed monitoring should be enabled,"Enable this rule to help improve AWS Elastic Compute Cloud (AWS EC2) instance monitoring on the AWS EC2 console, which displays monitoring graphs with a 1-minute period for the instance.",i-0a6878ee5357a2353 detailed monitoring disabled.,arn:aws:ec2:us-east-1:904513543354:instance/i-0a6878ee5357a2353,alarm,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,,,,,true,,true,true,,true,,,aws,,,AWS/EC2,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.ec2_instance_detailed_monitoring_enabled,EC2 instance detailed monitoring should be enabled,"Enable this rule to help improve AWS Elastic Compute Cloud (AWS EC2) instance monitoring on the AWS EC2 console, which displays monitoring graphs with a 1-minute period for the instance.",i-096080b07ecd73ccc detailed monitoring disabled.,arn:aws:ec2:us-east-1:904513543354:instance/i-096080b07ecd73ccc,alarm,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,,,,,true,,true,true,,true,,,aws,,,AWS/EC2,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.ec2_instance_detailed_monitoring_enabled,EC2 instance detailed monitoring should be enabled,"Enable this rule to help improve AWS Elastic Compute Cloud (AWS EC2) instance monitoring on the AWS EC2 console, which displays monitoring graphs with a 1-minute period for the instance.",i-0571b1c3491203f48 detailed monitoring disabled.,arn:aws:ec2:us-east-1:904513543354:instance/i-0571b1c3491203f48,alarm,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,,,,,true,,true,true,,true,,,aws,,,AWS/EC2,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.ec2_instance_detailed_monitoring_enabled,EC2 instance detailed monitoring should be enabled,"Enable this rule to help improve AWS Elastic Compute Cloud (AWS EC2) instance monitoring on the AWS EC2 console, which displays monitoring graphs with a 1-minute period for the instance.",i-073faae39b4a26469 detailed monitoring disabled.,arn:aws:ec2:us-east-1:904513543354:instance/i-073faae39b4a26469,alarm,,904513543354,us-east-1,,,Compliance,,,,,,,,,,true,true,,,,,true,,true,true,,true,,,aws,,,AWS/EC2,,true,,
aws_well_architected.benchmark.well_architected_framework_ops04_bp02,BP02 Implement and configure workload telemetry,"Design and configure your workload to emit information about its internal state and current status, for example, API call volume, HTTP status codes, and scaling events. Use this information to help determine when a response is required.",aws_compliance.control.vpc_flow_logs_enabled,VPC flow logs should be enabled,The VPC flow logs provide detailed records for information about the IP traffic going to and from network interfaces in your AWS Virtual Private Cloud (AWS VPC.,vpc-03c10dd270693ee6c flow logging disabled.,arn:aws:ec2:us-east-1:904513543354:vpc/vpc-03c10dd270693ee6c,alarm,,904513543354,us-east-1,,,Compliance,,,true,,,,,,true,true,true,true,true,true,,true,true,true,true,true,true,true,,aws,,true,AWS/VPC,,true,,
